userid,default,acct_amt_added_12_24m,acct_days_in_dc_12_24m,acct_days_in_rem_12_24m,acct_days_in_term_12_24m,acct_incoming_debt_vs_paid_0_24m,acct_status,acct_worst_status_0_3m,acct_worst_status_12_24m,acct_worst_status_3_6m,acct_worst_status_6_12m,age,avg_payment_span_0_12m,avg_payment_span_0_3m,merchant_category,merchant_group,has_paid,max_paid_inv_0_12m,max_paid_inv_0_24m,name_in_email,num_active_div_by_paid_inv_0_12m,num_active_inv,num_arch_dc_0_12m,num_arch_dc_12_24m,num_arch_ok_0_12m,num_arch_ok_12_24m,num_arch_rem_0_12m,status_max_archived_0_6_months,status_max_archived_0_12_months,status_max_archived_0_24_months,recovery_debt,sum_capital_paid_acct_0_12m,sum_capital_paid_acct_12_24m,sum_paid_inv_0_12m,time_hours
1192051.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,45.0,4.72413793103448,3.875,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
4353377.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,29.0,17.0,13.0,Children Clothes & Nurturing products,Children Products,1.0,3065.0,3065.0,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16965.0,0.0,3065.0,14.5113888888889
4925759.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,20.0,10.0,13.0,Concept stores & Miscellaneous,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
3665452.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,18.0,14.5,17.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,7590.0,7590.0,L1+F,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18675.0,10.9197222222222
2332732.0,0.0,178987.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,48.0,8.45454545454546,2.16666666666667,Diversified entertainment,Entertainment,1.0,270295.0,270295.0,F,0.0,0.0,0.0,0.0,19.0,33.0,3.0,2.0,2.0,2.0,0.0,337519.0,159991.0,325185.0,13.2733333333333
3412595.0,0.0,0.0,0.0,0.0,0.0,0.876306620209059,1.0,2.0,1.0,1.0,1.0,38.0,14.9090909090909,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,4390.0,4780.0,Nick,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4390.0,21.86
3010580.0,0.0,53718.0,0.0,0.0,0.0,0.519995912249625,1.0,1.0,1.0,1.0,1.0,50.0,7.84615384615385,8.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,20400.0,20400.0,L1+F,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,1.0,0.0,40313.0,8808.0,135837.0,12.1911111111111
4193339.0,0.0,93103.0,0.0,9.0,0.0,0.631222409140689,2.0,2.0,2.0,3.0,2.0,27.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,1.0,3000.0,4686.0,no_match,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,17914.0,28282.0,3000.0,17.7247222222222
3501519.0,0.0,89986.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,60.0,11.625,15.3333333333333,Diversified entertainment,Entertainment,1.0,13190.0,46495.0,F1+L,0.125,1.0,0.0,0.0,8.0,16.0,0.0,1.0,1.0,1.0,0.0,76495.0,13405.0,38518.0,18.8733333333333
1676966.0,0.0,33072.0,0.0,10.0,0.0,0.000847816871555744,1.0,1.0,2.0,1.0,1.0,38.0,18.5,20.0,Pet supplies,Home & Garden,1.0,5176.0,5176.0,F+L,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2639.0,7499.0,8052.0,19.0838888888889
2318267.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,37.0,18.6666666666667,13.0,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
3535601.0,0.0,70166.0,0.0,41.0,0.0,0.332605330814838,1.0,1.0,2.0,1.0,2.0,44.0,24.5,16.5,Jewelry & Watches,Jewelry & Accessories,1.0,23313.0,23313.0,F+L,0.0833333333333333,1.0,1.0,0.0,9.0,17.0,0.0,3.0,3.0,3.0,0.0,57123.0,78971.0,138000.0,17.545
3006324.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,23.0,14.9090909090909,13.0,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
2001008.0,0.0,13907.0,0.0,0.0,0.0,0.506006628003314,1.0,1.0,1.0,1.0,1.0,50.0,23.0,13.0,Books & Magazines,Entertainment,1.0,2590.0,3690.0,F+L,0.142857142857143,1.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,2.0,0.0,0.0,8132.0,10195.0,13.7419444444444
1836369.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,38.0,10.8333333333333,9.66666666666667,Diversified entertainment,Entertainment,1.0,4635.0,4635.0,F,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14974.0,18.1816666666667
1903344.0,0.0,1845.0,0.0,0.0,0.0,2.06196981731533,1.0,1.0,1.0,1.0,1.0,49.0,10.0,10.0,Diversified entertainment,Entertainment,1.0,4990.0,50650.0,F1+L,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,42869.0,1850.0,4990.0,0.171388888888889
3610426.0,0.0,0.0,0.0,28.0,0.0,0.960833333333333,1.0,2.0,2.0,1.0,1.0,36.0,44.5,36.6666666666667,Hobby articles,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
4592854.0,0.0,0.0,0.0,0.0,0.0,0.312380952380952,1.0,1.0,1.0,2.0,1.0,21.0,18.8571428571429,14.0,Costumes & Party supplies,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
2947369.0,0.0,0.0,0.0,0.0,0.0,1.14000109547023,1.0,1.0,1.0,1.0,2.0,29.0,41.8,13.0,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
4539121.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,28.0,15.25,14.5,Diversified entertainment,Entertainment,1.0,6670.0,10450.0,L1+F,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,13815.0,16.5294444444444
2079021.0,0.0,79490.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,4.75,3.0,Diversified entertainment,Entertainment,1.0,16700.0,16700.0,F,0.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0,0.0,18192.0,61340.0,28680.0,14.8336111111111
4972125.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,52.0,14.0909090909091,13.0,Books & Magazines,Entertainment,1.0,12355.0,12355.0,F+L,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,61480.0,20.3894444444444
2094958.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,25.0,16.0,8.5,Youthful Shoes & Clothing,Clothing & Shoes,1.0,9270.0,9270.0,F+L,0.125,1.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,35375.0,12.8483333333333
3558662.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,65.0,11.5,11.6666666666667,Diversified entertainment,Entertainment,1.0,32401.0,32401.0,F+L,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,47192.0,11.4752777777778
2090960.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,46.0,14.9090909090909,13.0,Adult Shoes & Clothing,Clothing & Shoes,0.0,0.0,0.0,L1+F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7727777777778
4949915.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,43.0,14.9090909090909,13.0,Books & Magazines,Entertainment,1.0,0.0,0.0,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
3539438.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,53.0,5.5,4.0,Diversified entertainment,Entertainment,1.0,17480.0,17480.0,no_match,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21242.0,14.4494444444444
4058435.0,0.0,95939.0,0.0,26.0,0.0,0.15929836406359,1.0,1.0,2.0,1.0,1.0,22.0,14.1666666666667,18.1666666666667,Diversified electronics,Electronics,1.0,15787.0,15787.0,F,0.0,0.0,0.0,0.0,29.0,22.0,1.0,2.0,2.0,2.0,0.0,98261.0,80849.0,132437.0,18.395
1411920.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,24.0,9.66666666666667,13.0,Diversified entertainment,Entertainment,1.0,5870.0,6090.0,F1+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,10650.0,21.3886111111111
4434242.0,0.0,11137.0,0.0,15.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,39.0,21.0,13.0,Musical Instruments & Equipment,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
1531340.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,47.0,41.0,41.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,2695.0,2695.0,F+L,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2695.0,23.0866666666667
4894873.0,0.0,38238.0,0.0,31.0,0.0,2.64935753079878e-05,1.0,1.0,2.0,1.0,2.0,29.0,23.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,28080.0,28080.0,Nick,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,14483.0,14872.0,35260.0,10.0577777777778
2745152.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,49.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,1.0,0.0,9569.0,F+L,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.2438888888889
2296596.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,47.0,6.5,12.0,General Shoes & Clothing,Clothing & Shoes,1.0,12545.0,12545.0,F+L,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22010.0,18.7580555555556
4547992.0,0.0,97439.0,0.0,29.0,0.0,0.76020711080428,1.0,1.0,2.0,1.0,1.0,34.0,36.625,13.0,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
1246630.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,23.0,50.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,11895.0,11895.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,19685.0,20.0788888888889
2236626.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,60.0,14.9090909090909,13.0,Books & Magazines,Entertainment,0.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2344444444444
3196907.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,48.0,17.0,13.0,Electronic equipment & Related accessories,Electronics,1.0,5030.0,5030.0,Nick,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13700.0,21.3938888888889
2007519.0,0.0,0.0,0.0,0.0,0.0,1.43201086956522,2.0,2.0,1.0,1.0,1.0,24.0,44.8684210526316,36.5,Diversified entertainment,Entertainment,1.0,11190.0,11190.0,no_match,0.125,5.0,3.0,0.0,24.0,30.0,11.0,2.0,3.0,3.0,0.0,10769.0,0.0,171528.0,15.135
4659494.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,62.0,17.7391304347826,23.0,Diversified entertainment,Entertainment,1.0,3785.0,3785.0,no_match,0.125,3.0,0.0,0.0,21.0,40.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,43430.0,16.1058333333333
3332501.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,32.0,46.0,13.0,Diversified entertainment,Entertainment,1.0,5380.0,14257.0,L1+F,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,5380.0,16.5052777777778
3193921.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,14.24,12.5,Diversified entertainment,Entertainment,1.0,14045.0,33252.0,no_match,0.0384615384615385,1.0,0.0,1.0,24.0,43.0,1.0,2.0,2.0,3.0,0.0,212675.0,0.0,111884.0,11.9316666666667
4391950.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,25.0,15.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,9460.0,9460.0,F,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,47585.0,18.6677777777778
1811028.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,29.0,12.75,13.0,Diversified entertainment,Entertainment,1.0,3870.0,3870.0,F+L,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9340.0,19.5108333333333
1763105.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,29.0,14.8,13.0,Diversified children products,Children Products,1.0,11290.0,11290.0,F,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37050.0,10.9561111111111
1610910.0,0.0,3485.0,0.0,0.0,0.0,0.00240184757505774,1.0,1.0,1.0,1.0,1.0,33.0,8.75,11.0,Diversified children products,Children Products,1.0,7185.0,7185.0,F+L,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,2.0,0.0,27141.0,3475.0,18763.0,19.1577777777778
3961977.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,41.0,15.6086956521739,22.6666666666667,Diversified entertainment,Entertainment,1.0,34785.0,34785.0,L1+F,0.0,0.0,0.0,0.0,22.0,25.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,90735.0,10.0241666666667
3087211.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,64.0,14.9090909090909,13.0,Tools & Home improvement,Home & Garden,0.0,0.0,0.0,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5736111111111
4758139.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,55.0,8.0,13.0,Digital services,Intangible products,1.0,3948.0,3948.0,F1+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3948.0,20.8752777777778
1085671.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,46.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,1.0,0.0,8485.0,F,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.2194444444444
2260722.0,0.0,14790.0,0.0,0.0,0.0,0.116938605517174,1.0,1.0,1.0,1.0,1.0,39.0,8.8,13.0,General Shoes & Clothing,Clothing & Shoes,1.0,16990.0,16990.0,L1+F,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,1.0,2.0,0.0,59309.0,34155.0,60495.0,11.015
2958739.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,54.0,3.0,13.0,Diversified electronics,Electronics,1.0,15180.0,15180.0,F1+L,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18829.0,9.44194444444445
2610106.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,58.0,14.9090909090909,13.0,Books & Magazines,Entertainment,0.0,0.0,0.0,F1+L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6441666666667
1622007.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,28.0,39.25,40.3333333333333,Youthful Shoes & Clothing,Clothing & Shoes,1.0,8793.0,8793.0,F+L,0.333333333333333,3.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,30823.0,22.5769444444444
1892893.0,0.0,12945.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,30.0,7.5,13.0,Automotive Parts & Accessories,Automotive Products,1.0,17560.0,17839.0,no_match,0.5,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,13345.0,0.0,26955.0,8.98694444444444
3454908.0,0.0,29315.0,0.0,0.0,0.0,0.856625440455968,1.0,1.0,1.0,1.0,1.0,39.0,18.3333333333333,16.0,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
2839650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,5.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,2430.0,2430.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19650.0,0.0,2430.0,14.0291666666667
3562816.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,43.0,7.8,1.0,Diversified entertainment,Entertainment,1.0,2390.0,3290.0,Nick,0.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,12615.0,13.7311111111111
3049400.0,0.0,0.0,0.0,0.0,0.0,1.67749249749917,1.0,1.0,1.0,1.0,1.0,18.0,16.0,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,10600.0,10600.0,F,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,12341.0,0.0,25575.0,12.4044444444444
4724283.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,18.0,7.0,13.0,Furniture,Home & Garden,1.0,4310.0,4310.0,F+L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4310.0,9.77
1404362.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,20.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9008333333333
3857029.0,0.0,0.0,0.0,0.0,0.0,0.000294563204847669,1.0,1.0,1.0,1.0,1.0,60.0,14.9090909090909,13.0,Children toys,Children Products,1.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21993.0,0.0,0.0,19.6613888888889
3502302.0,0.0,117779.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,57.0,11.5897435897436,12.5625,Diversified entertainment,Entertainment,1.0,5320.0,6533.0,L1+F,0.025,1.0,0.0,0.0,38.0,34.0,0.0,1.0,1.0,1.0,0.0,87536.0,71080.0,82907.0,22.4372222222222
4426547.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,63.0,14.9090909090909,13.0,Books & Magazines,Entertainment,1.0,0.0,4175.0,F+L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.6380555555556
1782411.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,57.0,17.9166666666667,13.0,Books & Magazines,Entertainment,1.0,3880.0,3880.0,F1+L,0.0,0.0,0.0,0.0,13.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22570.0,14.6147222222222
1922172.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,54.0,14.9090909090909,13.0,Diversified entertainment,Entertainment,0.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2391666666667
3061663.0,0.0,15889.0,0.0,0.0,0.0,0.408769947747493,1.0,1.0,1.0,1.0,1.0,21.0,11.5652173913043,7.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,7122.0,7895.0,F+L,0.0434782608695652,1.0,0.0,0.0,22.0,15.0,1.0,1.0,2.0,2.0,0.0,13405.0,4849.0,77720.0,22.1172222222222
1639405.0,0.0,105070.0,0.0,0.0,0.0,9.72582888376662e-06,1.0,1.0,1.0,1.0,1.0,35.0,14.9090909090909,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,0.0,8066.0,F+L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,16249.0,80510.0,0.0,12.0316666666667
4497370.0,0.0,81030.0,0.0,0.0,0.0,0.541229990859038,1.0,1.0,1.0,1.0,1.0,47.0,8.53846153846154,6.30769230769231,Diversified entertainment,Entertainment,1.0,4880.0,11890.0,F+L,0.0740740740740741,2.0,0.0,0.0,26.0,12.0,0.0,1.0,1.0,2.0,0.0,104528.0,17071.0,67781.0,16.2427777777778
4866010.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,30.0,30.0,19.0,Dietary supplements,Health & Beauty,1.0,34200.0,34200.0,F+L,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,78378.0,19.5580555555556
2582572.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,27.0,19.5,13.0,Books & Magazines,Entertainment,1.0,9077.0,9077.0,F1+L,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,21846.0,17.9925
2973643.0,0.0,79934.0,0.0,92.0,0.0,0.139123535725953,1.0,1.0,2.0,1.0,2.0,33.0,58.0,13.0,Children Clothes & Nurturing products,Children Products,1.0,7622.0,7622.0,no_match,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,81981.0,39493.0,11622.0,8.57138888888889
3607279.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,31.0,14.9090909090909,13.0,Diversified Home & Garden products,Home & Garden,0.0,0.0,0.0,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3302777777778
2715026.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,35.0,14.9090909090909,13.0,Decoration & Art,Home & Garden,0.0,0.0,0.0,F+L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9997222222222
1871536.0,0.0,6920.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,47.0,32.0,27.5,Sports gear & Outdoor,Leisure,1.0,6170.0,7720.0,F+L,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17057.0,15.8083333333333
3108418.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,44.0,20.4285714285714,6.0,Diversified entertainment,Entertainment,1.0,6680.0,7675.0,F,0.142857142857143,1.0,0.0,0.0,6.0,15.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,26210.0,14.2544444444444
1278102.0,0.0,93248.0,0.0,40.0,0.0,0.476193621607989,1.0,2.0,2.0,2.0,2.0,28.0,57.3333333333333,13.0,Diversified Health & Beauty products,Health & Beauty,1.0,25791.0,25791.0,F+L,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,42326.0,78685.0,48764.0,8.38611111111111
3426154.0,0.0,0.0,0.0,0.0,0.0,0.152089930419794,1.0,1.0,1.0,1.0,1.0,49.0,18.8684210526316,15.6666666666667,Diversified entertainment,Entertainment,1.0,14170.0,14675.0,F,0.0789473684210526,3.0,0.0,0.0,38.0,55.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,152095.0,13.5447222222222
1072061.0,0.0,3042.0,0.0,0.0,0.0,85.9455782312925,1.0,1.0,1.0,1.0,1.0,44.0,16.4,13.0,Youthful Shoes & Clothing,Clothing & Shoes,1.0,13285.0,13285.0,F1+L,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,36385.0,20.8077777777778
1009654.0,0.0,38708.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,29.0,14.9090909090909,13.0,Adult Shoes & Clothing,Clothing & Shoes,1.0,0.0,12300.0,F1+L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79429.0,22105.0,0.0,11.0558333333333
